resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,brightness,time,response,correctresponse,iscorrect,startcorrect,startduration
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,44,1,91,0.485,777,2,2,1,68,64232.60800000571
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,45,1,49,0.53,978,1,1,1,33,36794.66199998569
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,46,1,45,0.58,488,1,1,1,31,33241.75000000105
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,47,1,3,0.515,646,1,1,1,2,1584.5049999916228
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,48,1,87,0.62,556,1,1,1,64,62097.44800000044
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,49,1,37,0.38,491,2,2,1,27,27370.741999984602
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,50,1,85,0.42,743,2,2,1,62,60362.83199999889
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,51,1,46,0.47,1003,1,2,0,32,33742.404999997234
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,52,1,36,0.485,488,2,2,1,26,26870.37199999031
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,53,1,106,0.53,535,1,1,1,82,73906.4279999875
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,54,1,18,0.58,869,1,1,1,12,12859.758000005968
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,55,1,43,0.515,791,2,1,0,30,31773.998000004212
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,56,1,50,0.62,648,1,1,1,34,37778.722999981255
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,57,1,60,0.38,707,2,2,1,42,45601.173999981256
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,58,1,61,0.42,621,2,2,1,43,46318.3709999721
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,59,1,40,0.47,794,1,2,0,30,29072.000000000116
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,60,1,17,0.485,700,2,2,1,11,12159.24000000814
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,61,1,42,0.53,794,2,1,0,30,30973.406000004616
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,62,1,22,0.58,569,1,1,1,15,15978.731000010157
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,63,1,104,0.515,1129,1,1,1,81,72205.17000000109
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,64,1,57,0.62,1149,1,1,1,39,42699.02799997362
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,65,1,86,0.38,982,2,2,1,63,61113.38700000488
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,66,1,24,0.42,564,2,2,1,17,16996.15000000631
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,67,1,15,0.47,855,1,2,0,10,10558.056000008946
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,68,1,64,0.485,687,2,2,1,44,48737.078999969526
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,69,1,78,0.53,447,1,1,1,57,56076.08199997048
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,70,1,69,0.58,415,1,1,1,49,51472.67799996189
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,71,1,113,0.515,828,1,1,1,87,78059.78499997582
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,72,1,117,0.62,456,1,1,1,90,81395.58499997656
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,73,1,89,0.38,466,2,2,1,66,63265.22600000317
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,74,1,108,0.42,542,2,2,1,84,75040.59999997844
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,75,1,101,0.47,380,2,2,1,78,70220.36900000239
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,76,1,105,0.485,560,1,2,0,82,73339.34199999203
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,77,1,88,0.53,595,1,1,1,65,62664.78200000711
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,78,1,55,0.58,1269,1,1,1,37,40830.97999996971
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,79,1,63,0.515,793,2,1,0,44,47936.48699996993
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,80,1,23,0.62,440,1,1,1,16,16545.817000005627
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,81,1,38,0.38,509,2,2,1,28,27871.111999993445
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,82,1,74,0.42,427,2,2,1,54,53924.49099996884
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,83,1,80,0.47,769,2,2,1,59,57126.85899998178
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,84,1,97,0.485,406,2,2,1,74,68369.00000000605
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,85,1,114,0.53,585,2,1,0,88,78893.734999976
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,86,1,33,0.58,916,1,1,1,23,24568.415999994613
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,87,1,110,0.515,695,2,1,0,86,76141.41399998334
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,88,1,20,0.62,515,1,1,1,14,14444.263000012143
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,89,1,100,0.38,507,2,2,1,77,69703.32000000053
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,90,1,118,0.42,562,2,2,1,91,81862.59699997026
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,91,1,1,0.47,860,2,2,1,0,0
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,92,1,34,0.485,692,2,2,1,24,25486.015000002226
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,93,1,90,0.53,493,1,1,1,67,63732.23799999687
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,94,1,19,0.58,713,1,1,1,13,13727.066000006744
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,95,1,119,0.515,450,2,1,0,92,82429.89599997236
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,96,1,32,0.62,646,1,1,1,22,23917.934999990393
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,97,1,67,0.38,461,2,2,1,47,50404.97899995535
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,98,1,102,0.42,636,2,2,1,79,70603.9860000019
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,99,1,2,0.47,710,2,2,1,1,867.3080000007758
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,100,1,27,0.485,1200,1,2,0,19,18780.80300000147
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,101,1,82,0.53,643,2,1,0,60,58378.03099998564
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,102,1,68,0.58,601,1,1,1,48,50871.9909999636
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,103,1,62,0.515,985,2,1,0,44,46952.17299996875
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,104,1,71,0.62,421,1,1,1,51,52273.269999961485
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,105,1,98,0.38,461,2,2,1,75,68785.97500000615
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,106,1,56,0.42,592,2,2,1,38,42098.58399997756
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,107,1,79,0.47,603,2,2,1,58,56526.414999971166
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,108,1,13,0.485,721,1,2,0,10,9207.057000006898
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,109,1,70,0.53,380,1,1,1,50,51889.65299996198
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,110,1,35,0.58,670,1,1,1,25,26186.533000000054
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,111,1,111,0.515,658,2,1,0,86,76841.93199998117
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,112,1,44,0.62,669,1,1,1,30,32574.59000000381
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,113,1,72,0.38,768,2,2,1,52,52706.92399996915
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,114,1,96,0.42,583,2,2,1,73,67785.23500000301
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,115,1,52,0.47,663,2,2,1,36,38929.573999965214
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,116,1,7,0.485,889,2,2,1,5,4720.156999988831
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,117,1,41,0.53,1086,2,1,0,30,29872.591999999713
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,118,1,59,0.58,696,1,1,1,41,44900.655999968876
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,119,1,6,0.515,1204,2,1,0,5,3519.2689999821596
1053,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,120,1,115,0.62,720,1,1,1,88,79477.49999997905
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,1,1,96,0.38,445,2,2,1,77,55709.30800010683
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,2,1,38,0.42,544,2,2,1,32,23301.315000033355
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,3,1,41,0.47,707,1,2,0,34,25286.116000046604
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,4,1,18,0.485,567,1,2,0,16,10491.34000002232
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,5,1,99,0.53,749,1,1,1,78,57143.70200011763
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,6,1,52,0.58,589,1,1,1,44,31123.766000033356
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,7,1,27,0.515,943,1,1,1,23,16079.057000024477
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,8,1,44,0.62,530,1,1,1,36,27354.31200005405
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,9,1,75,0.38,386,2,2,1,60,44050.44900008943
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,10,1,34,0.42,555,1,2,0,29,21199.76100002532
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,11,1,56,0.47,553,2,2,1,46,33442.1470000525
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,12,1,10,0.485,599,2,2,1,9,6238.195000012638
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,13,1,39,0.53,672,1,1,1,33,23851.722000035807
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,14,1,48,0.58,447,1,1,1,40,29239.03900005098
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,15,1,49,0.515,396,1,1,1,41,29689.372000051662
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,16,1,20,0.62,589,1,1,1,16,11675.54900002142
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,17,1,36,0.38,531,2,2,1,30,22300.57500003022
