resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,coherence,angle,time,response,correctresponse,iscorrect,startcorrect,startduration,effortbefore,effortafter
1607,1043,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,5,1,5,0.1,90,2696,1,2,0,2,6333.453999999838,,
1607,1043,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,6,1,2,0.3,90,1077,2,2,1,0,1450.6189999999551,,
1607,1043,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,7,1,4,0.5,90,1509,1,2,0,2,4816.896999999917,,
1607,1043,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,8,1,3,0.6,90,2281,2,2,1,1,2533.770999999884,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,1,1,6,0.1,270,759,2,1,0,5,4215.888000000283,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,2,1,2,0.3,270,828,1,1,1,1,1216.3820000000705,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,3,1,7,0.5,270,607,1,1,1,5,4982.52800000034,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,4,1,4,0.6,270,488,1,1,1,3,2849.262000000177,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,5,1,5,0.1,90,851,2,2,1,4,3349.542000000263,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,6,1,3,0.3,90,793,2,2,1,2,2049.424000000159,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,7,1,8,0.5,90,741,2,2,1,6,5599.091000000379,,
1608,1042,18,Female,Not Set,study4ap,3,3,0,0,0,0,0,8,1,1,0.6,90,1206,2,2,1,0,0,,
