resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,brightness,time,response,correctresponse,iscorrect,startcorrect,startduration
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,41,1,124,0.45,528,2,2,1,97,70052.50899924431
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,42,1,183,0.46,460,2,2,1,140,100808.8479989674
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,43,1,2,0.47,473,2,2,1,1,934.0240000165068
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,44,1,155,0.48,495,2,2,1,119,86264.49699897785
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,45,1,50,0.52,364,1,1,1,40,29672.4049996119
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,46,1,66,0.53,502,1,1,1,53,37595.17499950016
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,47,1,167,0.54,489,1,1,1,128,92402.63199893525
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,48,1,53,0.55,500,1,1,1,42,30940.008999605197
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,49,1,79,0.45,705,1,2,0,62,44099.98499939684
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,50,1,41,0.46,421,1,2,0,33,25285.827999643516
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,51,1,102,0.47,450,2,2,1,80,57293.07399922982
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,52,1,49,0.48,430,1,2,0,40,29238.750999618787
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,53,1,75,0.52,633,2,1,0,61,42098.50499953609
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,54,1,34,0.53,386,1,1,1,27,21916.66999977315
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,55,1,166,0.54,455,1,1,1,127,91935.61999889789
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,56,1,17,0.55,707,1,1,1,11,13059.909000003245
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,57,1,81,0.45,528,2,2,1,63,45434.30499942042
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,58,1,135,0.46,403,2,2,1,106,76757.46699911542
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,59,1,12,0.47,527,2,2,1,9,10207.800000032876
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,60,1,71,0.48,565,2,2,1,58,39980.27199949138
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,61,1,119,0.52,543,2,1,0,95,67267.11599918781
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,62,1,57,0.53,532,1,1,1,45,32924.809999531135
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,63,1,111,0.54,621,1,1,1,87,62496.92199914716
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,64,1,134,0.55,598,2,1,0,106,76157.02299913391
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,65,1,107,0.45,457,2,2,1,84,60412.046999204904
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,66,1,178,0.46,468,1,2,0,138,98290.31899897382
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,67,1,91,0.47,614,1,2,0,72,50955.05399926333
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,68,1,100,0.48,452,2,2,1,78,56325.691999227274
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,69,1,25,0.52,482,1,1,1,18,17296.58699996071
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,70,1,68,0.53,532,1,1,1,55,38529.19899945846
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,71,1,73,0.54,427,2,1,0,60,41131.122999533545
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,72,1,130,0.55,522,1,1,1,102,73838.64199923119
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,73,1,21,0.45,544,2,2,1,14,15344.931999919936
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,74,1,149,0.46,447,2,2,1,115,83379.02999896323
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,75,1,128,0.47,548,2,2,1,101,72721.14899923326
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,76,1,47,0.48,541,2,2,1,38,28171.29499965813
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,77,1,16,0.52,497,2,1,0,11,12559.539000038058
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,78,1,78,0.53,454,1,1,1,61,43632.97299941769
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,79,1,5,0.54,-1,-1,1,-1,4,2618.603000009898
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,80,1,4,0.55,675,1,1,1,3,1934.7640000050887
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,81,1,65,0.45,409,2,2,1,52,37178.199999500066
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,82,1,46,0.46,407,2,2,1,37,27754.319999658037
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,83,1,13,0.47,697,2,2,1,10,10741.528000042308
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,84,1,92,0.48,539,1,2,0,72,51572.17699929606
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,85,1,80,0.52,611,1,1,1,62,44817.181999387685
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,86,1,191,0.53,471,1,1,1,147,104912.14199893875
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,87,1,42,0.54,577,1,1,1,33,25719.481999636628
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,88,1,3,0.55,514,1,1,1,2,1417.7149999886751
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,89,1,147,0.45,447,2,2,1,114,82495.04299898399
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,90,1,28,0.46,529,2,2,1,21,18797.69699985627
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,91,1,171,0.47,568,2,2,1,132,94404.11199902883
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,92,1,82,0.48,585,2,2,1,64,45968.03299942985
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,93,1,99,0.52,482,2,1,0,78,55842.000999255106
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,94,1,70,0.53,458,1,1,1,57,39513.25999951223
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,95,1,33,0.54,394,1,1,1,26,21516.373999766074
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,96,1,168,0.55,492,1,1,1,129,92903.00199895864
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,97,1,15,0.45,537,1,2,0,11,12009.132000035606
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,98,1,156,0.46,497,2,2,1,120,86764.86699894303
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,99,1,160,0.47,471,1,2,0,123,88799.96799892979
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,100,1,192,0.48,427,2,2,1,148,105395.83299896913
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,101,1,114,0.52,710,1,1,1,90,64515.08099917555
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,102,1,199,0.53,742,2,1,0,154,108948.45999893732
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,103,1,175,0.54,517,1,1,1,136,96839.2459989991
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,104,1,172,0.55,935,1,1,1,133,94971.1979990243
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,105,1,40,0.45,398,2,2,1,32,24885.53199969465
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,106,1,121,0.46,626,2,2,1,95,68301.21399922064
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,107,1,179,0.47,463,1,2,0,138,98757.33099895297
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,108,1,36,0.48,419,1,2,0,29,22750.619999773335
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,109,1,132,0.52,562,1,1,1,104,74939.45599917788
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,110,1,197,0.53,539,1,1,1,152,107914.3619989627
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,111,1,87,0.54,539,1,1,1,69,48836.82099933503
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,112,1,55,0.55,552,1,1,1,43,31957.42799952859
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,113,1,115,0.45,489,2,2,1,91,65232.2779991664
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,114,1,131,0.46,565,2,2,1,103,74372.36999918241
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,115,1,112,0.47,642,2,2,1,88,63130.723999172915
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,116,1,157,0.48,474,2,2,1,121,87265.23699890822
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,117,1,187,0.52,542,1,1,1,144,102810.32799888635
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,118,1,117,0.53,477,1,1,1,93,66216.33899916196
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,119,1,83,0.54,640,1,1,1,65,46551.79799941834
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,120,1,186,0.55,524,1,1,1,143,102276.59999893513
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,121,1,153,0.45,472,2,2,1,117,85330.47299896134
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,122,1,140,0.46,554,2,2,1,109,79125.88499905542
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,123,1,161,0.47,498,2,2,1,123,89283.65899896016
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,124,1,96,0.48,549,2,2,1,75,53723.7679992686
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,125,1,165,0.52,617,2,1,0,127,91318.49699892337
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,126,1,123,0.53,676,2,1,0,97,69368.6699992395
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,127,1,143,0.54,444,1,1,1,111,80543.59999904409
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,128,1,30,0.55,673,1,1,1,23,19798.436999844853
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,129,1,162,0.45,419,2,2,1,124,89784.02899898356
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,130,1,52,0.46,423,2,2,1,41,30506.354999612086
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,131,1,125,0.47,527,2,2,1,98,70586.23699925374
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,132,1,7,0.48,620,2,2,1,5,7305.401999969035
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,133,1,51,0.52,459,2,1,0,41,30039.342999632936
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,134,1,63,0.53,503,1,1,1,50,36110.74399953941
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,135,1,9,0.54,470,2,1,0,7,8372.8579999879
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,136,1,133,0.55,642,1,1,1,105,75506.54199917335
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,137,1,164,0.45,511,2,2,1,126,90801.44799896516
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,138,1,173,0.46,431,2,2,1,134,95905.2219990408
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,139,1,6,0.47,1675,2,2,1,4,5620.822999975644
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,140,1,200,0.48,526,2,2,1,154,109699.01499891421
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,141,1,43,0.52,439,1,1,1,34,26303.246999625117
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,142,1,170,0.53,478,1,1,1,131,93920.42099899845
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,143,1,196,0.54,548,1,1,1,151,107363.95499896025
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,144,1,10,0.55,641,1,1,1,7,8856.549000018276
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,145,1,14,0.45,554,1,2,0,11,11442.046000040136
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,146,1,174,0.46,490,2,2,1,135,96338.87599903392
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,147,1,59,0.47,510,2,2,1,47,33942.47399951564
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,148,1,144,0.48,544,2,2,1,112,80993.93299903022
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,149,1,32,0.52,463,1,1,1,25,21049.361999786925
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,150,1,188,0.53,565,1,1,1,145,103360.7349988888
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,151,1,58,0.54,485,1,1,1,46,33458.53799954057
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,152,1,20,0.55,603,1,1,1,13,14744.487999938428
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,153,1,154,0.45,443,2,2,1,118,85814.16399899172
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,154,1,89,0.46,551,2,2,1,71,49837.560999323614
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,155,1,136,0.47,449,2,2,1,107,77174.44199911552
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,156,1,129,0.48,555,1,2,0,102,73271.55599923572
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,157,1,113,0.52,726,1,1,1,89,63781.20499919169
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,158,1,118,0.53,559,1,1,1,94,66700.02999919234
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,159,1,64,0.54,537,1,1,1,51,36627.79299955582
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,160,1,104,0.55,535,1,1,1,82,58844.22099922085
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,161,1,139,0.45,513,1,2,0,109,78608.83599909721
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,162,1,103,0.46,1094,2,2,1,81,57743.40699921595
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,163,1,90,0.47,560,1,2,0,72,50387.96799926786
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,164,1,39,0.48,499,2,2,1,31,24385.161999729462
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,165,1,94,0.52,450,1,1,1,73,52706.348999287
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,166,1,22,0.53,464,1,1,1,15,15895.338999922387
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,167,1,24,0.54,388,1,1,1,17,16896.07899991097
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,168,1,195,0.55,549,1,1,1,150,106813.5479989578
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,169,1,61,0.45,573,2,2,1,49,35059.96699957177
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,170,1,76,0.46,399,1,2,0,61,42732.306999503635
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,171,1,77,0.47,491,1,2,0,61,43132.6029994525
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,172,1,69,0.48,438,2,2,1,56,39062.92699946789
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,173,1,116,0.52,474,1,1,1,92,65732.6479991898
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,174,1,101,0.53,512,1,1,1,79,56776.024999213405
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,175,1,182,0.54,465,2,1,0,140,100341.83599898824
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,176,1,84,0.55,499,1,1,1,66,47202.278999378905
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,177,1,194,0.45,558,1,2,0,150,106246.46199896233
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,178,1,1,0.46,939,2,2,1,0,0
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,179,1,189,0.47,420,1,2,0,146,103927.82099888427
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,180,1,106,0.48,579,1,2,0,84,59828.281999216415
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,181,1,190,0.52,553,1,1,1,146,104361.47499893559
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,182,1,151,0.53,438,2,1,0,117,84279.6959989937
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,183,1,93,0.54,579,1,1,1,72,52122.58399929851
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,184,1,38,0.55,514,1,1,1,30,23868.112999771256
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,185,1,152,0.45,596,1,2,0,117,84730.02899897983
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,186,1,105,0.46,446,2,2,1,83,59377.948999230284
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,187,1,88,0.47,452,2,2,1,70,49387.22799933748
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,188,1,18,0.48,461,2,2,1,12,13777.105999994092
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,189,1,148,0.52,427,2,1,0,115,82945.37599897012
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,190,1,29,0.53,466,1,1,1,22,19331.424999865703
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,191,1,27,0.54,529,1,1,1,20,18263.968999905046
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,192,1,48,0.55,510,1,1,1,39,28721.70199966058
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,193,1,177,0.45,439,2,2,1,137,97839.98599892948
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,194,1,122,0.46,423,2,2,1,96,68935.01599924639
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,195,1,44,0.47,364,2,2,1,35,26753.579999611247
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,196,1,184,0.48,519,2,2,1,141,101275.85999894654
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,197,1,141,0.52,378,2,1,0,110,79692.97099905089
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,198,1,37,0.53,697,1,1,1,29,23167.594999773428
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,199,1,45,0.54,626,1,1,1,36,27120.517999632284
1357,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,200,1,145,0.55,441,2,1,0,113,81544.33999903267
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,1,1,30,0.45,416,2,2,1,18,14394.533000071533
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,2,1,112,0.46,469,1,2,0,74,54491.60799960373
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,3,1,197,0.47,408,2,2,1,129,93955.56799985934
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,4,1,115,0.48,414,2,2,1,75,55892.643999657594
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,5,1,172,0.52,388,1,1,1,114,83780.91599995969
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,6,1,70,0.53,361,2,1,0,44,32908.22299971478
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,7,1,74,0.54,564,1,1,1,46,34659.76999962004
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,8,1,107,0.55,505,1,1,1,69,52039.79499952402
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,9,1,51,0.45,508,2,2,1,31,23918.241999985185
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,10,1,117,0.46,403,2,2,1,76,56876.70499965316
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,11,1,168,0.47,490,2,2,1,111,82012.94199988479
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,12,1,17,0.48,492,1,2,0,11,8306.410999968648
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,13,1,128,0.52,712,1,1,1,86,61880.40499971248
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,14,1,83,0.53,447,1,1,1,51,39196.69999956386
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,15,1,114,0.54,435,1,1,1,74,55458.98999966448
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,16,1,101,0.55,337,1,1,1,64,48703.72999960091
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,17,1,24,0.45,447,1,2,0,15,11492.3870000639
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,18,1,94,0.46,510,1,2,0,60,44717.4489996396
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,19,1,189,0.47,517,2,2,1,124,90486.13099992508
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,20,1,154,0.48,457,2,2,1,102,74723.97199994884
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,21,1,175,0.52,287,1,1,1,116,84948.44599999487
1359,1001,23,female,Not Set,study6ba,1,1,0,0,0,0,0,22,1,66,0.53,538,2,1,0,41,31056.853999732994
