resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,coherence,angle,time,response,correctresponse,iscorrect,startcorrect,startduration,effortbefore,effortafter
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,81,1,104,0.05,225,812,1,1,1,85,71073.6369999795,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,82,1,53,0.06,225,512,1,1,1,39,34294.23699999461,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,83,1,12,0.07,225,710,1,1,1,7,8089.815999977873,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,84,1,71,0.08,255,784,1,1,1,56,46420.605999956024,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,85,1,29,0.05,135,646,1,2,0,22,19265.490999998292,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,86,1,44,0.06,135,686,2,2,1,32,28389.600999988033,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,87,1,28,0.07,135,584,2,2,1,21,18681.72599999525,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,88,1,103,0.08,135,639,2,2,1,84,70423.15599997528,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,89,1,18,0.05,225,394,1,1,1,11,12310.119999965536,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,90,1,3,0.06,225,726,1,1,1,1,1551.4039999980014,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,91,1,16,0.07,225,-1,-1,1,-1,11,10775.379999977304,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,92,1,110,0.08,255,819,1,1,1,91,75210.28799997293,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,93,1,15,0.05,135,690,2,2,1,10,10074.861999979476,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,94,1,83,0.06,135,664,2,2,1,66,55994.84699993627,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,95,1,37,0.07,135,598,2,2,1,26,23519.077000004472,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,96,1,26,0.08,135,582,2,2,1,19,17414.1219999874,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,97,1,69,0.05,225,558,1,1,1,54,44986.21199995978,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,98,1,66,0.06,225,512,1,1,1,51,43251.30699996953,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,99,1,59,0.07,225,548,1,1,1,44,38097.25699997216,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,100,1,14,0.08,255,671,1,1,1,9,9391.022999974666,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,101,1,19,0.05,135,424,2,2,1,12,12710.41599997261,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,102,1,93,0.06,135,793,2,2,1,75,62850.40499997558,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,103,1,88,0.07,135,623,1,2,0,71,59814.54399996437,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,104,1,117,0.08,135,528,2,2,1,98,80330.99399997445,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,105,1,98,0.05,225,932,1,1,1,79,66570.04499995674,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,106,1,33,0.06,225,363,2,1,0,24,21383.970000009867,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,107,1,55,0.07,225,568,1,1,1,40,35562.04899997101,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,108,1,65,0.08,255,870,1,1,1,50,42383.99899996875,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,109,1,101,0.05,135,866,2,2,1,82,68871.74699996831,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,110,1,10,0.06,135,646,2,2,1,5,6788.853999998537,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,111,1,74,0.07,135,873,2,2,1,58,48655.837999947835,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,112,1,82,0.08,135,703,2,2,1,65,55277.649999945424,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,113,1,56,0.05,225,784,1,1,1,41,36129.13499996648,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,114,1,113,0.06,225,695,1,1,1,94,77361.87899998913,,
